Hash ID,Add Item,Category,Name,Quality,Description
Items.Recipe_SystemCollapseLvl3Program,"Game.AddToInventory(""Items.Recipe_SystemCollapseLvl3Program"",1)",,,,
Items.Recipe_TakeControlProgram,"Game.AddToInventory(""Items.Recipe_TakeControlProgram"",1)",,,,
Items.Recipe_TechWeaponMod01,"Game.AddToInventory(""Items.Recipe_TechWeaponMod01"",1)",,,,
Items.Recipe_TechWeaponMod02,"Game.AddToInventory(""Items.Recipe_TechWeaponMod02"",1)",,,,
Items.Recipe_TechWeaponMod03,"Game.AddToInventory(""Items.Recipe_TechWeaponMod03"",1)",,,,
Items.Recipe_TechWeaponMod04,"Game.AddToInventory(""Items.Recipe_TechWeaponMod04"",1)",,,,
Items.Recipe_ThermalDamageCable,"Game.AddToInventory(""Items.Recipe_ThermalDamageCable"",1)",,,,
Items.Recipe_ThermalDamageEdge,"Game.AddToInventory(""Items.Recipe_ThermalDamageEdge"",1)",,,,
Items.Recipe_ThermalDamageKnuckles,"Game.AddToInventory(""Items.Recipe_ThermalDamageKnuckles"",1)",,,,
Items.Recipe_ThermalDamageRound,"Game.AddToInventory(""Items.Recipe_ThermalDamageRound"",1)",,,,
Items.Recipe_TitaniumPlating,"Game.AddToInventory(""Items.Recipe_TitaniumPlating"",1)",,,,
Items.Recipe_ToggleStateProgram,"Game.AddToInventory(""Items.Recipe_ToggleStateProgram"",1)",,,,
Items.Recipe_Tomahawk_Common,"Game.AddToInventory(""Items.Recipe_Tomahawk_Common"",1)",,,,
Items.Recipe_TygerClawsSandevistanFragment1,"Game.AddToInventory(""Items.Recipe_TygerClawsSandevistanFragment1"",1)",,,,
Items.Recipe_ValentinosSandevistanFragment1,"Game.AddToInventory(""Items.Recipe_ValentinosSandevistanFragment1"",1)",,,,
Items.Recipe_w_att_scope_long_01,"Game.AddToInventory(""Items.Recipe_w_att_scope_long_01"",1)",,,,
Items.Recipe_w_att_scope_long_02,"Game.AddToInventory(""Items.Recipe_w_att_scope_long_02"",1)",,,,
Items.Recipe_w_att_scope_long_03,"Game.AddToInventory(""Items.Recipe_w_att_scope_long_03"",1)",,,,
Items.Recipe_w_att_scope_short_01,"Game.AddToInventory(""Items.Recipe_w_att_scope_short_01"",1)",,,,
Items.Recipe_w_att_scope_short_02,"Game.AddToInventory(""Items.Recipe_w_att_scope_short_02"",1)",,,,
Items.Recipe_w_att_scope_short_03,"Game.AddToInventory(""Items.Recipe_w_att_scope_short_03"",1)",,,,
Items.Recipe_w_att_scope_short_04,"Game.AddToInventory(""Items.Recipe_w_att_scope_short_04"",1)",,,,
Items.Recipe_w_att_scope_sniper_01,"Game.AddToInventory(""Items.Recipe_w_att_scope_sniper_01"",1)",,,,
Items.Recipe_w_att_scope_sniper_02,"Game.AddToInventory(""Items.Recipe_w_att_scope_sniper_02"",1)",,,,
Items.Recipe_w_melee_hammer2h,"Game.AddToInventory(""Items.Recipe_w_melee_hammer2h"",1)",,,,
Items.Recipe_w_silencer_01,"Game.AddToInventory(""Items.Recipe_w_silencer_01"",1)",,,,
Items.Recipe_WeaponMalfunctionProgram,"Game.AddToInventory(""Items.Recipe_WeaponMalfunctionProgram"",1)",,,,
Items.RecipeBonesMcCoy70V0,"Game.AddToInventory(""Items.RecipeBonesMcCoy70V0"",1)",,,,BounceBack MK.1
Items.RecipeBonesMcCoy70V1,"Game.AddToInventory(""Items.RecipeBonesMcCoy70V1"",1)",,,,
Items.RecipeBonesMcCoy70V2,"Game.AddToInventory(""Items.RecipeBonesMcCoy70V2"",1)",,,,
Items.RecipeConsumableBase,"Game.AddToInventory(""Items.RecipeConsumableBase"",1)",,,,
Items.RecipeConsumableCommonBase,"Game.AddToInventory(""Items.RecipeConsumableCommonBase"",1)",,,,
Items.RecipeConsumableEpicBase,"Game.AddToInventory(""Items.RecipeConsumableEpicBase"",1)",,,,
Items.RecipeConsumableRareBase,"Game.AddToInventory(""Items.RecipeConsumableRareBase"",1)",,,,
Items.RecipeConsumableUncommonBase,"Game.AddToInventory(""Items.RecipeConsumableUncommonBase"",1)",,,,
Items.RecipeFirstAidWhiffV0,"Game.AddToInventory(""Items.RecipeFirstAidWhiffV0"",1)",,,,
Items.RecipeFirstAidWhiffV1,"Game.AddToInventory(""Items.RecipeFirstAidWhiffV1"",1)",,,,
Items.RecipeFirstAidWhiffV2,"Game.AddToInventory(""Items.RecipeFirstAidWhiffV2"",1)",,,,
Items.RecipeGrenadeBase,"Game.AddToInventory(""Items.RecipeGrenadeBase"",1)",,,,
Items.RecipeGrenadeFlashHoming,"Game.AddToInventory(""Items.RecipeGrenadeFlashHoming"",1)",,,,
Items.RecipeGrenadeFlashRegular,"Game.AddToInventory(""Items.RecipeGrenadeFlashRegular"",1)",,,,
Items.RecipeGrenadeFragHoming,"Game.AddToInventory(""Items.RecipeGrenadeFragHoming"",1)",,,,
Items.RecipeGrenadeFragRegular,"Game.AddToInventory(""Items.RecipeGrenadeFragRegular"",1)",,,,
Items.RecipeGrenadeFragSticky,"Game.AddToInventory(""Items.RecipeGrenadeFragSticky"",1)",,,,
Items.RecipePowerfulFabricEnhancerBase,"Game.AddToInventory(""Items.RecipePowerfulFabricEnhancerBase"",1)",,,,
Items.RecipeSimpleFabricEnhancerBase,"Game.AddToInventory(""Items.RecipeSimpleFabricEnhancerBase"",1)",,,,
Items.RecipeSimpleWeaponModBase,"Game.AddToInventory(""Items.RecipeSimpleWeaponModBase"",1)",,,,
Items.ReflexRecorderCommon,"Game.AddToInventory(""Items.ReflexRecorderCommon"",1)",Cyberware - Nervous System,Reflex Tuners,,Slows time by 50% for 2 sec. when your health drops to 25%. Cooldown 60 sec.
Items.ReflexRecorderLegendary,"Game.AddToInventory(""Items.ReflexRecorderLegendary"",1)",Cyberware - Nervous System,Reflex Tuners,Legendary,Slows time by 80% for 4 sec. when your health drops to 25%. Cooldown 40 sec.
Items.ReflexRecorderRare,"Game.AddToInventory(""Items.ReflexRecorderRare"",1)",Cyberware - Nervous System,Reflex Tuners,Rare,Slows time by 70% for 3 sec. when your health drops to 25%. Cooldown 50 sec.
Items.ReflexRecorderUncommon,"Game.AddToInventory(""Items.ReflexRecorderUncommon"",1)",Cyberware - Nervous System,Reflex Tuners,Uncommon,Slows time by 60% for 2.5 sec. when your health drops to 25%. Cooldown 60 sec.
Items.ReinforcedMusclesEpic,"Game.AddToInventory(""Items.ReinforcedMusclesEpic"",1)",Cyberware - Legs,Fortified Ankles,Epic,Reduces fall damage by 15%. Hovers and Stablize movement.
Items.ReinforcedMusclesRare,"Game.AddToInventory(""Items.ReinforcedMusclesRare"",1)",Cyberware - Legs,Fortified Ankles,Rare,Charged jump.
Items.RequiredItemStats,"Game.AddToInventory(""Items.RequiredItemStats"",1)",,,,
Items.ResistancesBoosterCommon,"Game.AddToInventory(""Items.ResistancesBoosterCommon"",1)",Cyberware - Immune System,Cataresist,,Increases all resistances by 8%
Items.ResistancesBoosterEpic,"Game.AddToInventory(""Items.ResistancesBoosterEpic"",1)",Cyberware - Immune System,Cataresist,Epic,Increases all resistances by 23%
Items.ResistancesBoosterLegendary,"Game.AddToInventory(""Items.ResistancesBoosterLegendary"",1)",Cyberware - Immune System,Cataresist,Legendary,Increases all resistances by 35%
Items.ResistancesBoosterUncommon,"Game.AddToInventory(""Items.ResistancesBoosterUncommon"",1)",Cyberware - Immune System,Cataresist,Uncommon,Increases all resistances by 13%
Items.ReverseMetabolicEnhancer,"Game.AddToInventory(""Items.ReverseMetabolicEnhancer"",1)",Cyberware - Immune System,Metabolic Editor,Epic,Poison effects cause yo to regenerate Health instead of taking damage.
Items.ReversePowerInductor,"Game.AddToInventory(""Items.ReversePowerInductor"",1)",Cyberware - Immune System,Inductor,Epic,"When affected by Shock and EMP, Amor increases by 50% instead of taking damage."
Items.RoboticCoreCommon,"Game.AddToInventory(""Items.RoboticCoreCommon"",1)",Cyberware - Frontal Coretex,Mechatronic Core,,"Increases damage to drones, mechs and robots by 10%"
Items.RoboticCoreEpic,"Game.AddToInventory(""Items.RoboticCoreEpic"",1)",Cyberware - Frontal Coretex,Mechatronic Core,Epic,"Increases damage to drones, mechs and robots by 40%"
Items.RoboticCoreLegendary,"Game.AddToInventory(""Items.RoboticCoreLegendary"",1)",Cyberware - Frontal Coretex,Mechatronic Core,Legendary,"Increases damage to drones, mechs and robots by 50%"
Items.RoboticCoreRare,"Game.AddToInventory(""Items.RoboticCoreRare"",1)",Cyberware - Frontal Coretex,Mechatronic Core,Rare,"Increases damage to drones, mechs and robots by 30%"
Items.RoboticCoreUncommon,"Game.AddToInventory(""Items.RoboticCoreUncommon"",1)",Cyberware - Frontal Coretex,Mechatronic Core,Uncommon,"Increases damage to drones, mechs and robots by 20%"
Items.saburo_death_shard,"Game.AddToInventory(""Items.saburo_death_shard"",1)",,,,
Items.SamuraiWorldTour_TShirt,"Game.AddToInventory(""Items.SamuraiWorldTour_TShirt"",1)",,,,
Items.SandevistanC1MK1,"Game.AddToInventory(""Items.SandevistanC1MK1"",1)",,,,
Items.SandevistanC1MK2,"Game.AddToInventory(""Items.SandevistanC1MK2"",1)",,,,
Items.SandevistanC1MK3,"Game.AddToInventory(""Items.SandevistanC1MK3"",1)",,,,
Items.SandevistanC2MK1,"Game.AddToInventory(""Items.SandevistanC2MK1"",1)",,,,
Items.SandevistanC2MK2,"Game.AddToInventory(""Items.SandevistanC2MK2"",1)",,,,
Items.SandevistanC2MK3,"Game.AddToInventory(""Items.SandevistanC2MK3"",1)",,,,
Items.SandevistanC2MK4,"Game.AddToInventory(""Items.SandevistanC2MK4"",1)",,,,
Items.SandevistanC3MK4,"Game.AddToInventory(""Items.SandevistanC3MK4"",1)",,,,
Items.SandevistanC3MK5,"Game.AddToInventory(""Items.SandevistanC3MK5"",1)",,,,
Items.SandevistanC4MK5,"Game.AddToInventory(""Items.SandevistanC4MK5"",1)",,,,
Items.SandevistanFragment1,"Game.AddToInventory(""Items.SandevistanFragment1"",1)",,,,
Items.SandevistanFragment2,"Game.AddToInventory(""Items.SandevistanFragment2"",1)",,,,
Items.SandevistanFragment3,"Game.AddToInventory(""Items.SandevistanFragment3"",1)",,,,
Items.SandevistanFragment4,"Game.AddToInventory(""Items.SandevistanFragment4"",1)",,,,
Items.SandevistanFragment8,"Game.AddToInventory(""Items.SandevistanFragment8"",1)",,,,
Items.SandevistanFragmentBase,"Game.AddToInventory(""Items.SandevistanFragmentBase"",1)",,,,
Items.Scarf,"Game.AddToInventory(""Items.Scarf"",1)",,,,
Items.Scarf_01_basic_01,"Game.AddToInventory(""Items.Scarf_01_basic_01"",1)",,,,
Items.Scarf_01_basic_02,"Game.AddToInventory(""Items.Scarf_01_basic_02"",1)",,,,
Items.Scarf_01_basic_03,"Game.AddToInventory(""Items.Scarf_01_basic_03"",1)",,,,
Items.Scarf_01_old_01,"Game.AddToInventory(""Items.Scarf_01_old_01"",1)",,,,
Items.Scarf_01_old_02,"Game.AddToInventory(""Items.Scarf_01_old_02"",1)",,,,
Items.Scarf_01_old_03,"Game.AddToInventory(""Items.Scarf_01_old_03"",1)",,,,
Items.Scarf_01_rich_01,"Game.AddToInventory(""Items.Scarf_01_rich_01"",1)",,,,
Items.Scarf_01_rich_02,"Game.AddToInventory(""Items.Scarf_01_rich_02"",1)",,,,
Items.Scarf_01_rich_03,"Game.AddToInventory(""Items.Scarf_01_rich_03"",1)",,,,
Items.Scarf_02_basic_01,"Game.AddToInventory(""Items.Scarf_02_basic_01"",1)",,,,
Items.Scarf_02_basic_02,"Game.AddToInventory(""Items.Scarf_02_basic_02"",1)",,,,
Items.Scarf_02_old_01,"Game.AddToInventory(""Items.Scarf_02_old_01"",1)",,,,
Items.Scarf_02_old_02,"Game.AddToInventory(""Items.Scarf_02_old_02"",1)",,,,
Items.Scarf_02_rich_01,"Game.AddToInventory(""Items.Scarf_02_rich_01"",1)",,,,
Items.Scarf_03_basic_01,"Game.AddToInventory(""Items.Scarf_03_basic_01"",1)",,,,
Items.Scarf_03_basic_02,"Game.AddToInventory(""Items.Scarf_03_basic_02"",1)",,,,
Items.Scarf_03_basic_03,"Game.AddToInventory(""Items.Scarf_03_basic_03"",1)",,,,
Items.Scarf_03_old_01,"Game.AddToInventory(""Items.Scarf_03_old_01"",1)",,,,
Items.Scarf_03_old_02,"Game.AddToInventory(""Items.Scarf_03_old_02"",1)",,,,
Items.Scarf_03_old_03,"Game.AddToInventory(""Items.Scarf_03_old_03"",1)",,,,
Items.Scarf_03_rich_01,"Game.AddToInventory(""Items.Scarf_03_rich_01"",1)",,,,
Items.Scarf_03_rich_02,"Game.AddToInventory(""Items.Scarf_03_rich_02"",1)",,,,
Items.Scarf_03_rich_03,"Game.AddToInventory(""Items.Scarf_03_rich_03"",1)",,,,
Items.ScavengersJunkItem1,"Game.AddToInventory(""Items.ScavengersJunkItem1"",1)",,,,
Items.ScavengersJunkItem2,"Game.AddToInventory(""Items.ScavengersJunkItem2"",1)",,,,
Items.ScavengersJunkItem3,"Game.AddToInventory(""Items.ScavengersJunkItem3"",1)",,,,
Items.SeachoRareMKII,"Game.AddToInventory(""Items.SeachoRareMKII"",1)",Cyberware - OS: Cyberdeck,Seocho electronics MK.2,Rare,Allows you to perform quickhacks on targets and devicese while scanning. Decreases the RAM cost of Covert Quickhacks by 1. Reduces quickhack Upload time by 25%
Items.SeachoUncommonMKI,"Game.AddToInventory(""Items.SeachoUncommonMKI"",1)",Cyberware - OS: Cyberdeck,Seocho electronics MK.1,Uncommon,Allows you to perform quickhacks on targets and devicese while scanning. Decreases the RAM cost of Covert Quickhacks by 1.
Items.SecondHeart,"Game.AddToInventory(""Items.SecondHeart"",1)",Cyberware - Circulatory system,Second Heart ,Legendary,Instantly restores 100% of max Health when your Health falls to 0. Cooldown 2 min.
Items.SexToyJunkItem1,"Game.AddToInventory(""Items.SexToyJunkItem1"",1)",,,,
Items.SexToyJunkItem2,"Game.AddToInventory(""Items.SexToyJunkItem2"",1)",,,,
Items.SexToyJunkItem3,"Game.AddToInventory(""Items.SexToyJunkItem3"",1)",,,,
Items.SexToyJunkItem4,"Game.AddToInventory(""Items.SexToyJunkItem4"",1)",,,,
Items.SexToyJunkItem5,"Game.AddToInventory(""Items.SexToyJunkItem5"",1)",,,,
Items.SexToyJunkItem6,"Game.AddToInventory(""Items.SexToyJunkItem6"",1)",,,,
Items.Shard1,"Game.AddToInventory(""Items.Shard1"",1)",,,,
Items.Shirt,"Game.AddToInventory(""Items.Shirt"",1)",,,,
Items.Shirt_01_basic_01,"Game.AddToInventory(""Items.Shirt_01_basic_01"",1)",,,,
Items.Shirt_01_basic_02,"Game.AddToInventory(""Items.Shirt_01_basic_02"",1)",,,,
Items.Shirt_01_old_01,"Game.AddToInventory(""Items.Shirt_01_old_01"",1)",,,,
Items.Shirt_01_old_01,"Game.AddToInventory(""Items.Shirt_01_old_01"",1)",,,,
Items.Shirt_01_old_02,"Game.AddToInventory(""Items.Shirt_01_old_02"",1)",,,,
Items.Shirt_01_rich_01,"Game.AddToInventory(""Items.Shirt_01_rich_01"",1)",,,,
Items.Shirt_01_rich_02,"Game.AddToInventory(""Items.Shirt_01_rich_02"",1)",,,,
Items.Shirt_02_basic_01,"Game.AddToInventory(""Items.Shirt_02_basic_01"",1)",,,,
Items.Shirt_02_basic_02,"Game.AddToInventory(""Items.Shirt_02_basic_02"",1)",,,,
Items.Shirt_02_basic_03,"Game.AddToInventory(""Items.Shirt_02_basic_03"",1)",,,,
Items.Shirt_02_basic_04,"Game.AddToInventory(""Items.Shirt_02_basic_04"",1)",,,,
Items.Shirt_02_old_01,"Game.AddToInventory(""Items.Shirt_02_old_01"",1)",,,,
Items.Shirt_02_old_02,"Game.AddToInventory(""Items.Shirt_02_old_02"",1)",,,,
Items.Shirt_02_old_03,"Game.AddToInventory(""Items.Shirt_02_old_03"",1)",,,,
Items.Shirt_02_rich_01,"Game.AddToInventory(""Items.Shirt_02_rich_01"",1)",,,,
Items.Shirt_02_rich_02,"Game.AddToInventory(""Items.Shirt_02_rich_02"",1)",,,,
Items.Shirt_02_rich_03,"Game.AddToInventory(""Items.Shirt_02_rich_03"",1)",,,,
Items.Shirt_03_basic_01,"Game.AddToInventory(""Items.Shirt_03_basic_01"",1)",,,,
Items.Shirt_03_basic_02,"Game.AddToInventory(""Items.Shirt_03_basic_02"",1)",,,,
Items.Shirt_03_basic_03,"Game.AddToInventory(""Items.Shirt_03_basic_03"",1)",,,,
Items.Shirt_03_old_01,"Game.AddToInventory(""Items.Shirt_03_old_01"",1)",,,,
Items.Shirt_03_old_02,"Game.AddToInventory(""Items.Shirt_03_old_02"",1)",,,,
Items.Shirt_03_old_03,"Game.AddToInventory(""Items.Shirt_03_old_03"",1)",,,,
Items.Shirt_03_rich_01,"Game.AddToInventory(""Items.Shirt_03_rich_01"",1)",,,,
Items.Shirt_03_rich_02,"Game.AddToInventory(""Items.Shirt_03_rich_02"",1)",,,,
Items.Shirt_03_rich_03,"Game.AddToInventory(""Items.Shirt_03_rich_03"",1)",,,,
Items.Shorts,"Game.AddToInventory(""Items.Shorts"",1)",,,,
Items.Shorts_01_basic_01,"Game.AddToInventory(""Items.Shorts_01_basic_01"",1)",,,,
Items.Shorts_01_old_01,"Game.AddToInventory(""Items.Shorts_01_old_01"",1)",,,,
Items.Shorts_01_old_02,"Game.AddToInventory(""Items.Shorts_01_old_02"",1)",,,,
Items.Shorts_01_old_03,"Game.AddToInventory(""Items.Shorts_01_old_03"",1)",,,,
Items.Shorts_01_rich_01,"Game.AddToInventory(""Items.Shorts_01_rich_01"",1)",,,,
Items.Shorts_02_basic_01,"Game.AddToInventory(""Items.Shorts_02_basic_01"",1)",,,,
Items.Shorts_02_basic_02,"Game.AddToInventory(""Items.Shorts_02_basic_02"",1)",,,,
Items.Shorts_02_old_01,"Game.AddToInventory(""Items.Shorts_02_old_01"",1)",,,,
Items.Shorts_02_old_02,"Game.AddToInventory(""Items.Shorts_02_old_02"",1)",,,,
Items.Shorts_02_rich_01,"Game.AddToInventory(""Items.Shorts_02_rich_01"",1)",,,,
Items.Shorts_02_rich_02,"Game.AddToInventory(""Items.Shorts_02_rich_02"",1)",,,,
Items.Shorts_03_basic_01,"Game.AddToInventory(""Items.Shorts_03_basic_01"",1)",,,,
Items.Shorts_03_basic_02,"Game.AddToInventory(""Items.Shorts_03_basic_02"",1)",,,,
Items.Shorts_03_basic_03,"Game.AddToInventory(""Items.Shorts_03_basic_03"",1)",,,,
Items.Shorts_03_old_01,"Game.AddToInventory(""Items.Shorts_03_old_01"",1)",,,,
Items.Shorts_03_rich_01,"Game.AddToInventory(""Items.Shorts_03_rich_01"",1)",,,,
Items.Shorts_04_old_01,"Game.AddToInventory(""Items.Shorts_04_old_01"",1)",,,,
Items.Shorts_04_old_02,"Game.AddToInventory(""Items.Shorts_04_old_02"",1)",,,,
Items.Shorts_04_old_03,"Game.AddToInventory(""Items.Shorts_04_old_03"",1)",,,,
Items.Shorts_04_old_04,"Game.AddToInventory(""Items.Shorts_04_old_04"",1)",,,,
Items.Shorts_05_old_01,"Game.AddToInventory(""Items.Shorts_05_old_01"",1)",,,,
Items.Shorts_05_old_02,"Game.AddToInventory(""Items.Shorts_05_old_02"",1)",,,,
Items.Shorts_05_old_03,"Game.AddToInventory(""Items.Shorts_05_old_03"",1)",,,,
Items.Shorts_05_old_04,"Game.AddToInventory(""Items.Shorts_05_old_04"",1)",,,,
Items.Shorts_05_old_05,"Game.AddToInventory(""Items.Shorts_05_old_05"",1)",,,,
Items.SimpleFabricEnhancer01,"Game.AddToInventory(""Items.SimpleFabricEnhancer01"",1)",Mod - Clothing ,Armadillo,,Increases Armor by +6.46
Items.SimpleFabricEnhancer02,"Game.AddToInventory(""Items.SimpleFabricEnhancer02"",1)",Mod - Clothing ,Resist!,,Reduces damage from negative status effects by 5%
Items.SimpleFabricEnhancer03,"Game.AddToInventory(""Items.SimpleFabricEnhancer03"",1)",Mod - Clothing ,Fortuna ,Legendary,Increases Crit Chance by 15%
Items.SimpleFabricEnhancer04,"Game.AddToInventory(""Items.SimpleFabricEnhancer04"",1)",Mod - Clothing ,Bully ,Legendary,Increases Crit Damage by 30%
Items.SimpleFabricEnhancer05,"Game.AddToInventory(""Items.SimpleFabricEnhancer05"",1)",Mod - Clothing ,Backpacker,,Increases carrying capacity by 5
Items.SimpleFabricEnhancer06,"Game.AddToInventory(""Items.SimpleFabricEnhancer06"",1)",Mod - Clothing ,Footloose,,Increased Evasion by 0.2
Items.SimpleFabricEnhancer07,"Game.AddToInventory(""Items.SimpleFabricEnhancer07"",1)",Mod - Clothing ,Showtime,,5% Bonus Aamage Against High & Moderate Threat Eneimes
Items.SimpleFabricEnhancer09,"Game.AddToInventory(""Items.SimpleFabricEnhancer09"",1)",Mod - Clothing ,Osmosis,,Increase max Oxygen by 5
Items.SimpleFabricEnhancer10,"Game.AddToInventory(""Items.SimpleFabricEnhancer10"",1)",Mod - Clothing ,Plume,,Reduces fall damage by 5%
Items.SimpleFabricEnhancer11,"Game.AddToInventory(""Items.SimpleFabricEnhancer11"",1)",Mod - Clothing ,Zero drag,,Increases movement speed by 10
Items.SimpleFabricEnhancer12,"Game.AddToInventory(""Items.SimpleFabricEnhancer12"",1)",Mod - Clothing ,Tenacity,,Reduces Stamina cost of melee attacks by -5%
Items.SimpleFabricEnhancer13,"Game.AddToInventory(""Items.SimpleFabricEnhancer13"",1)",Mod - Clothing ,Vanguard,,Reduces Stamina consumption when blocking by 5%
Items.SimpleFabricEnhancer14,"Game.AddToInventory(""Items.SimpleFabricEnhancer14"",1)",Mod - Clothing ,Boom Breaker,,Reduces damage from explosives by 5%
Items.SimpleWeaponMod01,"Game.AddToInventory(""Items.SimpleWeaponMod01"",1)",Mod - Range,Crunch,,Increases damage by 5
Items.SimpleWeaponMod02,"Game.AddToInventory(""Items.SimpleWeaponMod02"",1)",Mod - Range,Penetrator,,Increases Crit Chance by 2%
Items.SimpleWeaponMod03,"Game.AddToInventory(""Items.SimpleWeaponMod03"",1)",Mod - Range,Pacifier,,Increases Crit Damage by 6%
Items.SimpleWeaponMod04,"Game.AddToInventory(""Items.SimpleWeaponMod04"",1)",Mod - Range,Combat Amplifier,Rare,Increases chance to apply damage-related status effect by 5%
Items.SimpleWeaponMod08,"Game.AddToInventory(""Items.SimpleWeaponMod08"",1)",,,,
Items.SimpleWeaponMod09,"Game.AddToInventory(""Items.SimpleWeaponMod09"",1)",,,,
Items.SimpleWeaponMod10,"Game.AddToInventory(""Items.SimpleWeaponMod10"",1)",,,,
Items.SimpleWeaponMod11,"Game.AddToInventory(""Items.SimpleWeaponMod11"",1)",Mod - Range,Countermass,Epic,Eliminates vertical recoil while aiming
Items.SimpleWeaponMod12,"Game.AddToInventory(""Items.SimpleWeaponMod12"",1)",Mod - Range,Pulverize,UnCommon,Increases damage to limbs by 5%
Items.SimpleWeaponMod13,"Game.AddToInventory(""Items.SimpleWeaponMod13"",1)",Mod - Range,Weaken,Rare,Hitting a targe reduces their shooting accuracy by 20% for 10 seconds
Items.SimpleWeaponMod14,"Game.AddToInventory(""Items.SimpleWeaponMod14"",1)",,,,
Items.SimpleWeaponMod15,"Game.AddToInventory(""Items.SimpleWeaponMod15"",1)",,,,
Items.SimpleWeaponMod16,"Game.AddToInventory(""Items.SimpleWeaponMod16"",1)",Mod - Range,Autoloader,Rare,Automatically loads a bullet in the chamber after depleting a magazine
Items.SimpleWeaponMod17,"Game.AddToInventory(""Items.SimpleWeaponMod17"",1)",Mod - Range,Pax,UnCommon,"Renders your weapon non-leathal, Increases damage by 6"
Items.SixthStreetJunkItem1,"Game.AddToInventory(""Items.SixthStreetJunkItem1"",1)",,,,
Items.SixthStreetJunkItem2,"Game.AddToInventory(""Items.SixthStreetJunkItem2"",1)",,,,
Items.SixthStreetJunkItem3,"Game.AddToInventory(""Items.SixthStreetJunkItem3"",1)",,,,
Items.Skirt,"Game.AddToInventory(""Items.Skirt"",1)",,,,
Items.SlowRotor,"Game.AddToInventory(""Items.SlowRotor"",1)",Mod - Cyberware,Slow Rotor,Rare,Increases Mantis Blade attack speed by 20%
